BATHROOMS,NUM_UNITS,ROOMS,BEDROOMS,REMODEL_YEAR,STORIES,PRICE,BUILDING_AREA,CONDITION,KITCHENS,FIREPLACES,LAND_AREA
3,1,6,3,2013,2.5,889500,1312,Very Good,1,0,3745
3,1,7,3,2013,3,660000,2084,Good,1,0,1500
5,2,12,6,2014,2,1000000,3372,Good,2,1,1571
2,2,8,4,2000,3,950000,1794,Good,2,0,3014
2,1,6,3,1975,2,119500,1794,Average,1,1,1375
3,1,10,3,1989,2,195000,1794,Good,1,1,4500
3,1,8,3,2016,2.25,995000,1680,Good,1,0,1636
4,1,8,3,2015,2,910000,1488,Very Good,1,0,3888
3,1,7,3,2011,1.5,690500,1368,Good,1,0,1600
3,1,5,2,1979,2.25,121000,1842,Good,1,1,1814
2,1,5,2,1978,2,266000,1842,Average,1,1,1860
3,1,6,2,1995,2,530000,1842,Average,1,1,6000
3,1,6,3,2002,2,740000,1958,Good,1,2,4151
3,1,6,3,1988,2,445408,1958,Good,1,2,1440
2,1,6,3,1994,3,130000,1412,Average,1,1,5812
3,1,6,3,2007,2,620000,1440,Good,1,0,3375
3,1,6,3,2009,2,685000,1440,Good,1,1,11020
3,1,6,3,2012,2,825000,1436,Very Good,1,0,2000
2,1,6,3,2002,2,459000,1388,Good,1,0,4799
3,1,5,2,1999,2,705000,1808,Good,1,1,1075
2,1,8,3,2008,1,347700,1486,Average,1,0,1653
2,2,8,4,1967,2,736000,1700,Average,2,0,1507
4,1,10,3,2003,2,685000,1774,Good,1,2,5000
2,1,8,3,1990,2.25,600000,1720,Good,1,0,3634
4,2,6,4,2007,2,801001,1612,Good,2,0,3360
4,2,6,4,2004,2,795000,1484,Good,2,1,1509
4,1,6,3,2010,2,910000,1484,Good,1,1,3322
3,2,8,4,2013,2,975000,1464,Good,2,0,11229
3,1,7,3,1998,2,550000,1704,Average,1,1,1051
2,1,6,2,1979,2,548777,1336,Average,1,0,1517
4,1,8,5,2004,2,351000,1500,Average,1,0,2038
4,1,7,4,2010,2,429500,1376,Good,1,0,1309
4,1,7,4,2009,2,630000,1557,Good,1,0,1469
3,1,7,4,2007,2,415000,1622,Good,1,0,1700
4,1,6,3,2012,1.5,494900,1531,Good,1,0,1403
3,2,6,4,2004,2,497000,1608,Good,2,0,4413
4,2,7,4,2005,2,787000,1608,Good,2,0,1800
4,1,7,4,2015,2,662000,1686,Very Good,1,0,753
3,2,6,4,2011,2,355000,1647,Good,2,1,3765
4,1,6,3,2015,2,880000,1494,Very Good,1,0,2500
4,1,7,4,2015,2,899999,1742,Very Good,1,0,2109
3,2,8,4,1979,3,303000,1736,Average,2,1,5300
3,1,9,4,2011,3,1600000,1947,Very Good,1,3,6254
5,2,11,3,2007,2,2000000,3194,Good,2,0,2732
2,2,6,2,2011,1,225000,1486,Average,2,0,1968
5,1,9,4,2003,2,1350000,4420,Good,1,0,1744
1,1,5,2,1945,2,605000,916,Average,1,0,1520
2,1,5,2,2002,2,945000,1398,Good,1,1,1722
2,1,6,2,2008,2,735000,1456,Good,1,0,1440
2,1,6,3,1977,2,979000,1422,Average,1,1,905
2,1,6,3,2006,2,960000,1548,Good,1,1,1035
3,1,7,2,2004,2,720000,1548,Good,1,0,1424
1,1,6,3,2012,2,12000,1704,Average,1,0,10436
2,1,4,1,2009,3,570000,1246,Good,1,0,1800
1,1,5,2,2011,2,595000,1068,Good,1,1,3000
1,1,6,3,2008,2,185000,1064,Good,1,0,1473
2,1,6,3,2015,2,570000,1068,Good,1,1,6020
3,1,6,3,2009,2,342000,1576,Good,1,0,7169
3,1,6,3,2004,2,710000,1430,Good,1,0,2742
3,1,6,4,2004,2,359000,1254,Average,1,1,5500
2,1,6,3,2002,2,768000,1355,Good,1,1,2149
2,1,6,2,2005,2,835000,1914,Good,1,2,1960
6,1,8,3,2007,2,1200000,2523,Good,1,1,1775
5,2,11,4,2008,2,970000,2064,Good,2,2,3692
4,2,10,4,2002,2,869000,2790,Good,2,4,1372
3,1,6,3,2006,2,985000,1604,Good,1,1,3224
3,1,6,2,2005,4,825000,1700,Good,1,1,1789
3,1,8,3,2004,2,1052500,1604,Good,1,1,6400
3,1,7,3,1989,2,340000,1958,Good,1,1,5988
5,1,10,4,2014,2.25,388500,2356,Good,1,1,9333
3,1,6,3,2005,2,881000,2356,Good,1,0,3032
2,2,12,4,1981,2.5,963000,2628,Average,2,2,2250
2,1,6,3,1994,2,219000,1416,Good,1,0,1500
3,2,9,4,2011,2.5,1200000,1646,Very Good,2,2,1633
3,2,16,7,1977,3,359000,1252,Average,2,3,2459
3,2,9,4,2004,2,926000,1658,Good,2,1,1819
2,2,9,3,1977,2.5,447500,1252,Average,2,2,10881
4,1,7,3,1977,2,443500,1970,Average,1,3,3592
4,2,10,3,2003,2,1300000,1727,Very Good,2,2,1484
4,2,7,5,1995,2,850000,1692,Good,2,0,1372
4,1,12,6,1998,2,1250000,2869,Good,1,2,5227
5,1,5,3,1985,3,300000,3304,Average,1,2,2794
3,2,8,3,1976,2.5,284000,1754,Average,2,2,3010
4,2,6,3,1987,2,175000,1224,Average,2,1,2795
3,2,8,3,2002,2,525000,1224,Average,2,2,2282
2,2,7,4,1996,2,598000,1336,Average,2,0,865
3,1,6,3,2011,2,290500,1364,Average,1,0,2000
2,1,6,3,2003,3,629000,1558,Good,1,0,4818
2,2,9,4,2010,2,679000,1600,Good,2,0,1402
3,1,6,3,2000,2,410000,1684,Good,1,1,2945
3,1,6,3,2016,2,840000,1550,Good,1,0,9501
3,1,6,3,2001,2,903500,1530,Good,1,2,2272
2,2,8,4,1996,2,695000,2390,Good,2,1,4000
3,2,8,3,2000,2,752000,2082,Good,2,2,1949
3,1,6,3,2002,2,500000,2085,Good,1,0,700
4,2,11,4,2007,2,519000,3042,Good,2,2,1172
2,2,6,2,1985,2,649900,1296,Average,2,0,2100
2,2,6,2,2015,2,415000,1296,Good,2,0,992
5,2,8,4,2005,2,830000,1152,Good,1,0,1700
3,1,6,3,2010,2,191394,1812,Average,1,1,1742
2,1,6,3,2011,2,177500,1812,Average,1,1,1655
1,1,5,2,2014,2,109500,1080,Good,1,0,1952
4,1,6,3,1992,2,499900,1060,Average,1,2,756
3,1,6,2,2014,2,769000,1092,Good,1,0,6285
1,1,6,3,1970,2.25,809000,1548,Good,1,1,4500
1,1,6,3,1980,3,252500,1548,Good,1,0,1009
3,1,6,3,2014,2,1085000,1646,Very Good,1,1,1545
4,2,7,3,2013,2,990000,1772,Good,2,2,1800
4,1,6,3,1987,2.5,1380000,2064,Very Good,1,2,7488
4,1,6,3,1979,2,505100,1772,Average,1,1,1431
2,1,6,3,2000,2,937000,1772,Good,1,2,2000
3,1,8,3,1987,2.5,899000,1772,Average,1,1,1638
3,1,6,2,1965,2,490000,1894,Average,1,2,2422
4,2,8,4,2012,2,1100000,1564,Good,2,2,7595
2,2,6,3,1998,2,187500,1528,Average,2,0,1658
2,1,9,5,1985,2,556285,2408,Average,1,0,331
4,4,12,4,2001,2,2025000,5656,Average,4,1,1587
2,1,6,2,2002,2,285000,2308,Average,1,1,4238
2,1,6,2,2006,2,605000,1015,Good,1,1,7299
2,1,5,3,1960,2,555000,1436,Good,1,2,1468
3,1,7,3,2007,2,885000,1372,Very Good,1,0,3121
4,2,10,5,2016,2,1700000,2009,Excellent,2,2,1900
4,1,6,2,2005,2,225000,2044,Average,1,2,1383
3,1,6,3,2010,2,987500,2044,Good,1,1,3707
3,1,7,4,2004,2,1061500,2244,Good,1,2,3000
3,1,7,4,2000,2,1000000,2244,Average,1,2,1654
3,1,7,3,2004,2,1070000,2244,Good,1,2,2327
3,1,5,2,1969,2,675000,1268,Good,1,1,11625
3,1,6,3,2003,2,1040000,1676,Good,1,3,1965
4,2,7,4,1995,4,928100,1760,Good,2,2,1848
4,1,7,4,2005,2,1450000,1994,Very Good,1,1,4217
3,2,8,3,2007,2,851000,1578,Good,2,4,791
4,2,7,4,2002,2,1470000,2426,Very Good,2,4,1604
3,3,6,6,1970,2,800000,2730,Average,3,3,3520
5,1,8,5,2013,2,490000,2808,Good,1,2,1435
4,2,9,3,2010,2,1130000,1224,Good,2,2,10330
5,3,13,6,2012,2,1185000,4398,Good,3,3,1870
2,1,8,2,1998,1.5,215000,1524,Good,1,1,1237
1,1,7,3,2005,2,581950,1584,Average,1,1,2292
2,1,3,0,2007,2,295000,861,Good,1,0,1602
4,2,9,4,2011,2,1199500,2058,Very Good,2,0,840
3,2,10,5,2015,2,1010000,2240,Good,3,2,1440
4,1,7,3,2010,2,675000,1934,Good,1,0,1120
3,1,7,4,2000,3,1105000,1584,Good,1,1,2962
3,2,8,4,1998,2,872500,1638,Good,2,0,10056
3,1,8,4,2009,2,430000,1568,Average,1,0,5312
3,2,7,3,1965,2,287700,1764,Good,2,0,1800
3,2,8,3,1967,2,209000,1368,Good,2,1,1030
3,2,10,5,1987,2,925000,1688,Good,2,0,1772
3,2,10,5,1986,2,225000,1714,Average,2,0,960
4,1,9,4,2011,2,850000,1676,Very Good,1,1,1370
4,2,10,4,2014,2,1140000,1440,Very Good,2,0,5000
3,1,7,3,2008,2,595000,1472,Good,1,1,750
2,1,8,3,1998,2.5,173740,1440,Average,1,0,986
2,1,8,3,2001,3,740000,1376,Good,1,0,2016
2,1,7,3,2000,2,223000,1654,Average,1,0,1622
2,1,6,2,2005,2,370000,1458,Average,1,0,4753
1,1,6,2,1989,2,182500,874,Average,1,0,3801
2,2,6,2,1973,2,237000,1502,Average,2,1,1666
4,1,7,4,2005,2,830000,2270,Good,1,1,1758
3,2,11,5,1972,2,348278,2519,Average,2,0,1400
4,1,8,4,2006,4,1560000,2471,Good,1,2,1464
4,2,8,4,2002,2,983500,1628,Good,2,2,2530
2,2,14,4,1992,2.25,380000,2462,Good,2,1,9486
2,1,10,2,2010,2.5,334000,1120,Good,1,1,1768
3,1,9,3,2009,2,800000,1120,Average,1,0,870
4,1,10,4,2015,1,1445000,1724,Very Good,2,1,1716
3,2,12,4,1974,2.5,725000,1887,Average,2,1,5534
4,1,8,3,2010,2,350000,1945,Good,1,1,6131
2,1,6,2,2010,2,638000,1722,Good,1,1,1480
4,2,10,3,2009,2,900000,1276,Good,2,2,1728
5,2,10,4,2002,2,1150000,2030,Good,2,1,15740
4,2,7,4,2006,2,565000,1654,Good,2,2,4594
3,1,12,5,2000,2.5,459000,4455,Good,1,1,1164
4,2,8,3,2015,2,1100000,1800,Good,2,1,888
4,1,10,3,1995,2,809600,1950,Good,1,0,7348
4,1,10,4,2011,2,1650000,2940,Very Good,1,1,4934
4,1,9,5,2013,2,2000000,2970,Very Good,1,1,1400
4,1,10,3,2007,2,214000,1614,Good,1,0,6762
2,2,6,2,2009,1.5,300000,1548,Average,2,0,5669
4,1,8,4,2012,1.75,1189000,2408,Good,1,2,13200
3,1,6,3,1943,2,250000,2576,Good,1,3,1702
4,1,6,4,2005,2,1099000,2558,Good,1,5,1400
3,1,6,3,2003,2,1250000,1624,Good,1,0,1580
2,1,6,3,2008,2,674000,1520,Good,1,1,1525
3,1,7,3,2007,2,742000,1536,Good,1,1,2601
5,1,10,4,2017,2,1610000,1600,Very Good,1,1,1190
1,1,5,2,2010,2,267250,2295,Very Good,1,0,7617
3,1,7,3,2008,2,1100000,2018,Good,1,1,771
2,1,6,2,2005,2,645000,1276,Good,1,0,2308
4,1,7,4,2014,2,900000,1432,Very Good,2,0,1412
3,1,8,4,2003,2,378000,1472,Good,1,0,2852
3,1,7,4,2015,2,656000,1766,Good,1,0,1560
3,2,8,5,2007,2,969000,1757,Good,2,0,1063
2,1,6,5,2012,2,830000,1712,Average,1,0,5555
4,1,7,4,2011,2,742000,1636,Good,2,0,6960
4,2,13,5,1978,2.5,755000,1872,Average,2,0,2296
3,2,9,5,1985,2,220000,1872,Average,2,0,5888
3,2,6,4,2014,2,535000,1246,Good,2,0,1338
2,1,6,3,1988,2.5,575000,1280,Average,1,0,499
4,2,6,3,2010,2,805100,1280,Very Good,2,0,1800
3,1,5,2,2006,2,475000,1080,Good,1,0,1413
4,2,7,4,2008,2,892000,1704,Good,2,1,1274
3,1,6,3,2005,2,650000,1738,Average,1,2,1089
1,1,6,3,2004,2,711460,1738,Average,1,0,1046
1,1,6,3,1986,2,132500,1248,Average,1,0,10743
2,1,7,3,1984,2,240000,1422,Average,1,0,2002
2,1,8,4,2007,2,739000,1422,Good,1,0,2377
3,1,6,2,2014,2,381000,1288,Good,1,0,1522
4,1,6,3,2004,2,606000,1722,Good,1,0,10704
3,1,6,3,2011,2,548750,1440,Good,1,0,1425
2,1,6,3,2011,2,385000,912,Average,1,0,7000
2,1,6,3,2003,2,675000,1200,Average,1,1,3990
2,1,6,3,2010,2,220000,1200,Good,1,0,3310
2,1,6,3,2007,2,417000,1176,Good,1,1,2219
2,1,6,2,2004,3,498000,1202,Good,1,0,5679
2,1,6,3,2008,2,329000,1210,Average,1,0,1970
2,1,6,3,2004,2,465000,1188,Good,1,1,3174
2,1,6,2,2010,2,643500,1180,Good,1,0,2219
3,1,5,3,1987,2,399999,1280,Average,1,0,2501
2,1,6,3,2004,2.5,340100,1280,Good,1,1,1875
2,1,6,3,2013,2,556000,1402,Very Good,1,0,1360
3,1,6,3,2004,2,530000,1402,Very Good,1,1,983
3,1,6,3,2003,2.5,635000,1402,Very Good,1,1,7606
3,1,6,2,2013,3,359000,1394,Average,1,0,1800
3,1,6,2,2003,2.5,272000,1250,Average,1,1,5369
2,1,5,2,2007,2,350000,768,Average,1,0,1615
3,1,6,2,1989,2,930069,2022,Good,1,1,1799
2,1,6,3,2010,1.75,301600,1532,Average,1,0,6900
2,1,6,4,2002,1.5,818000,1696,Good,1,0,1530
3,2,9,3,2011,2.5,499000,2316,Good,2,1,1377
4,2,9,4,2014,2,726000,1518,Good,2,1,880
4,2,9,3,2012,2,470000,2970,Very Good,2,2,905
2,1,5,2,2000,3,219000,1380,Average,1,0,6917
1,1,6,3,1992,1.5,15000,1498,Average,1,0,3402
2,1,6,3,1974,2,138500,1606,Average,1,1,1425
2,1,5,2,1976,2,299000,1024,Average,1,1,662
2,1,4,1,1975,2,83000,1024,Average,1,1,1800
3,1,5,2,2013,2,539000,1360,Good,1,2,1954
2,2,7,3,2008,2,845000,1536,Good,2,0,6573
2,1,7,3,2013,2,551500,1536,Good,1,0,1824
2,1,5,2,2008,2,305500,1024,Good,1,1,2556
2,1,6,3,1995,2,630000,1458,Good,1,1,1919
2,1,7,3,2013,2,450000,1054,Average,1,0,1840
1,1,6,3,2004,2,625000,1258,Average,1,0,1206
3,1,6,3,2012,2,529900,1054,Good,1,1,1424
2,1,6,3,2009,2,895120,1536,Good,1,1,1000
2,1,6,2,1997,2,215000,1488,Average,1,0,5974
3,2,6,4,2006,2,742000,1360,Good,2,0,4800
3,1,6,4,2004,1.75,951000,2072,Good,1,1,7918
3,2,9,4,2004,2,959000,2088,Good,2,2,901
3,1,6,3,2006,2,689000,1320,Good,1,0,1538
3,1,6,3,2000,3,789000,1680,Good,1,2,3132
4,2,10,4,1992,3,1605000,2176,Good,2,3,1800
3,1,6,3,2005,2,1350000,2303,Good,1,2,1427
1,1,6,3,2013,2,675000,1320,Good,1,0,1584
2,2,8,4,1985,2,145000,1560,Good,2,0,1785
4,2,7,4,2006,2,613000,1590,Very Good,2,1,1730
4,2,7,3,2013,2,730000,1712,Good,2,0,5249
3,3,12,6,1986,2,271000,1942,Average,3,1,2500
2,1,6,3,1970,2,243000,1850,Average,1,0,2030
4,1,7,4,2010,2,975000,1876,Very Good,2,1,960
4,1,7,4,2011,2,685000,1824,Very Good,2,1,680
3,1,7,4,2011,2,500000,1808,Average,1,1,2204
3,2,7,4,2001,2.5,391400,1588,Average,2,0,4804
2,1,8,3,1975,4,380000,1740,Average,1,1,1392
2,1,8,3,1960,2,650000,1697,Average,1,0,2592
2,1,6,3,2007,2,435000,1632,Average,1,2,2750
4,2,7,4,2011,2,615000,1840,Good,2,0,1982
2,1,7,4,2003,2,120000,1785,Average,1,0,2174
2,2,6,4,1985,2,101000,1616,Average,2,0,7500
4,2,13,6,1990,2,400000,1936,Average,2,0,10573
2,1,6,3,1985,2,660000,1504,Average,1,0,9450
2,1,7,3,2010,1.75,720000,1392,Good,1,0,1065
4,1,6,3,2011,2,545000,1410,Good,1,0,14024
3,1,6,3,2010,2,560000,1216,Very Good,1,0,5024
2,1,6,3,2004,2,650000,1254,Good,1,0,2340
4,1,6,3,2013,2,779000,1358,Very Good,1,0,5117
2,1,4,2,2003,2,262650,1066,Good,1,0,2843
1,1,5,2,2009,1,397500,792,Good,1,0,1516
1,1,5,2,2005,1.75,394823,792,Good,1,0,935
1,1,5,2,2004,2,455000,792,Good,1,0,9588
1,1,5,2,2004,2.5,252000,780,Good,1,0,1665
1,1,4,2,1985,2,305000,1008,Average,1,1,4000
2,1,6,3,2012,2,651850,1424,Average,1,0,1800
2,1,6,3,2013,2,599900,1248,Very Good,1,0,5408
3,1,6,4,2012,2,255000,1360,Good,1,0,1265
2,1,7,3,2010,2,349000,1438,Good,1,2,8993
2,1,5,2,1990,2,600000,1422,Good,1,1,5782
2,1,6,3,1980,2,300000,1394,Average,1,0,1594
4,1,8,3,2003,2,849000,1420,Good,1,1,3319
3,1,8,3,2013,2,350000,1394,Average,1,0,1034
2,2,12,6,2015,2,399950,4331,Good,2,0,8762
4,1,10,5,2000,2,1275000,2849,Good,1,1,1680
4,1,6,3,2011,2,289000,1380,Good,1,0,2067
2,1,5,2,2000,2,691000,1592,Good,1,2,1733
2,1,6,3,1995,2.5,910000,1568,Good,1,1,1640
3,2,7,3,2011,2,141000,1290,Average,2,2,1816
2,1,4,2,1978,2,654900,936,Good,1,1,1151
5,2,6,4,2010,3,1008500,1800,Good,2,0,3108
3,1,8,2,2011,2,565000,1088,Good,1,1,10204
3,1,6,2,2009,2,711000,1068,Good,1,0,2863
2,1,6,4,2013,2,860000,1204,Very Good,1,0,1845
2,1,6,3,2010,2,762500,1080,Very Good,1,0,2537
2,1,6,2,2005,2.5,650000,1312,Good,1,0,1650
2,1,7,3,2004,2,556000,1080,Good,1,0,2316
4,1,8,4,2013,2,1400000,2623,Very Good,1,0,1782
4,1,6,3,2010,2,800000,1968,Good,1,0,891
3,1,8,3,2006,2,785000,1701,Good,1,0,8214
2,1,6,3,1990,3,877500,1644,Average,1,1,2480
2,1,6,3,2016,2,770000,1644,Good,1,1,1018
2,1,6,2,1998,2,690000,1298,Good,1,1,4418
2,1,6,3,2004,2,812000,1298,Good,1,0,1392
2,1,5,2,2004,2,672000,1370,Average,1,0,3000
2,1,7,2,1987,2.25,529000,1376,Good,1,1,1038
1,1,6,3,1998,2,695000,1454,Good,1,0,10500
4,1,10,4,2014,2,1175000,1692,Very Good,1,1,2253
4,1,10,4,2016,2,1310000,1608,Very Good,1,0,2974
3,1,6,3,2011,2,1057500,1920,Good,1,1,4534
2,1,6,3,1977,2,481000,1304,Good,1,1,1770
2,1,5,2,2005,3,648000,1274,Good,1,1,2641
3,1,7,3,2015,2,1075000,1795,Very Good,1,1,2214
3,1,6,3,2009,2,850000,1732,Very Good,1,1,5344
2,1,5,2,2011,2,429000,1358,Good,1,0,1054
1,1,5,2,2014,2,618000,1258,Good,1,1,1260
3,1,10,2,2014,2,824000,1688,Good,1,2,2507
1,1,6,3,2015,2,750000,1274,Good,1,1,1596
2,1,5,2,2015,2,580000,1020,Good,1,1,2885
2,1,6,2,2002,2,629900,1020,Good,1,1,9000
3,1,6,3,2015,2,585000,1020,Good,1,0,2175
4,1,9,2,2014,1,558000,1020,Good,1,0,6600
2,1,5,2,2009,3,504000,1020,Good,1,1,1610
1,1,6,2,1983,2,221365,1120,Average,1,0,5000
2,1,5,2,2015,2,610000,1040,Good,1,0,2152
3,1,6,2,2007,2.25,485000,1170,Average,1,0,4000
2,1,6,2,2013,2,514000,1254,Average,1,0,6400
3,1,6,3,2013,2,260000,1248,Average,1,0,1890
2,1,6,2,2004,2,465000,1184,Average,1,0,1556
2,1,6,3,2010,2,300000,1120,Good,1,0,1093
1,1,5,2,2008,2,455000,840,Good,1,1,1451
2,1,5,2,2006,2,575000,1288,Good,1,0,4378
2,1,6,3,2006,2,763000,1808,Very Good,1,1,1134
2,1,6,3,2011,2,488000,1180,Good,1,0,1409
1,1,6,2,1997,2,560000,1040,Good,1,1,1492
2,1,5,2,2004,2,451500,900,Good,1,1,3717
1,1,4,2,2004,2,450000,900,Good,1,0,1408
4,2,9,4,2002,2,1200000,1966,Good,2,1,1397
4,2,10,4,2016,2,965000,2122,Very Good,2,1,2559
3,2,9,4,2012,2,697000,1483,Good,2,1,2117
4,1,8,4,1990,2,499000,1548,Good,1,1,5850
2,1,7,2,2002,2,879390,1574,Good,1,0,1198
3,2,8,4,2011,3,1390000,1894,Very Good,2,0,1526
3,2,8,2,1995,2,441500,1334,Good,2,1,1400
4,2,6,3,1975,2,150000,1334,Average,2,0,6500
3,1,8,3,2004,2,1085000,2102,Good,1,1,822
3,1,7,4,1973,2,875000,1898,Good,1,1,1159
2,1,6,3,2012,1,659000,1768,Good,1,0,1191
3,2,8,4,1996,2,269000,1672,Average,2,1,1952
3,2,9,3,1978,2,625000,1618,Average,2,2,1620
2,1,8,2,2008,2,725000,1222,Good,1,0,1360
2,1,7,3,1960,1.75,96000,1256,Average,1,0,3633
3,2,8,4,1974,2,717500,1180,Average,2,2,1534
4,2,6,3,1977,2.25,252500,1516,Average,2,0,6264
3,2,9,4,2002,2,839000,2202,Good,2,1,1636
3,2,10,6,1978,2,539000,2274,Average,2,2,1700
3,1,10,4,1990,2,620000,2079,Good,1,1,1536
3,1,6,3,2000,3,815000,1394,Good,1,0,1786
2,1,7,3,2012,2,790000,1682,Good,1,2,6000
2,1,7,3,2006,2,600000,1080,Good,1,0,2930
2,1,6,3,2007,2,572000,1080,Good,3,0,2470
4,1,10,3,2012,2,700000,1332,Good,1,0,2463
3,1,6,3,2003,2.5,601100,1080,Good,1,1,1281
2,1,8,3,2004,2,572000,1050,Good,1,0,2069
2,1,6,3,2006,2.25,585000,1080,Average,1,0,1717
3,2,6,2,2002,2.5,377500,960,Good,2,1,1552
1,1,6,3,2010,2,389000,1080,Average,1,1,4600
3,1,8,3,2013,2,795000,1380,Good,1,0,2107
2,1,6,3,2005,2,480000,1208,Good,1,0,1296
4,1,10,4,2015,2,870000,1404,Very Good,1,0,2000
3,1,6,3,2001,2,429900,1336,Good,1,0,8280
2,1,6,4,2010,2,455000,1674,Good,1,0,7062
3,2,8,4,1978,2,469000,1080,Average,2,1,2000
2,1,6,3,2005,2,539000,1208,Good,1,0,7500
3,1,7,4,2006,2,750000,1336,Very Good,1,0,2000
4,1,7,3,2014,3,819500,1368,Very Good,1,0,1752
3,2,8,5,2005,3,665000,2128,Average,2,0,4200
4,2,10,5,2017,2,1515000,2188,Very Good,2,0,4151
4,2,8,4,2011,2,1175000,1406,Very Good,2,1,1754
4,2,8,4,2008,2.5,1265000,1910,Good,2,0,2602
4,2,7,4,2016,2.5,621775,1896,Good,2,1,1600
3,1,6,3,2015,2.25,757000,1274,Good,1,1,1120
2,1,7,3,2016,2,710000,1326,Good,1,1,1617
2,1,5,2,2014,2,710000,1296,Very Good,1,1,2997
3,1,6,3,2010,3,690000,1308,Good,1,0,1500
2,1,7,3,1994,2,590000,1308,Average,1,0,5574
3,2,7,3,2004,2,670000,1656,Average,2,0,3675
3,1,6,3,2017,2.5,889000,1386,Very Good,1,0,5520
2,1,6,2,2010,1,595000,1454,Good,1,2,2565
4,1,10,3,2009,2,695000,1430,Good,1,1,1837
2,1,6,3,2015,2,740000,1815,Good,1,1,2064
2,1,6,3,1977,2,500000,1480,Average,1,0,1840
3,1,6,3,2010,2,660035,1376,Good,1,1,4287
3,1,7,2,2010,2,479900,1284,Good,1,0,1038
3,1,6,3,2005,2,624000,1232,Good,1,0,6250
1,1,6,3,2004,2,325000,1472,Average,1,1,7285
1,1,6,3,2006,2,119000,1232,Good,1,0,4764
3,1,7,2,2011,3,495750,1144,Very Good,1,0,787
1,1,5,2,2011,2,440000,994,Good,1,0,4164
4,1,6,3,2017,2,1280000,1390,Excellent,1,0,1438
4,2,6,4,2007,2,686000,1432,Good,2,0,4658
2,2,6,3,2004,3,525000,1195,Good,1,0,1607
4,2,6,3,2011,2,710000,1250,Very Good,2,0,2497
4,1,6,3,2016,3,965000,1195,Very Good,1,0,1476
3,1,7,2,2008,2,649000,1140,Good,1,0,2171
2,2,6,4,2002,2,737000,1140,Very Good,2,0,2285
2,1,6,3,1988,2,119000,1408,Average,1,0,1995
2,1,6,2,2005,1,495000,1162,Good,1,0,1512
2,1,6,3,2003,2,369000,1162,Good,1,0,6750
2,1,6,2,2012,2,613000,1162,Good,1,1,1620
2,1,6,3,2005,3,745050,1162,Good,1,0,1984
3,1,6,3,2012,2,916755,1400,Very Good,1,1,1561
2,2,6,4,2006,2,699000,1440,Very Good,2,1,2253
4,1,6,3,2014,2,1080000,1408,Good,1,0,1935
3,1,7,2,1973,3,159000,1452,Average,1,1,2000
3,1,6,3,2012,2,790000,1560,Very Good,1,0,2400
2,1,4,3,2014,2,610000,896,Very Good,1,1,2855
2,1,7,2,2007,2,644000,1408,Very Good,1,1,1487
1,1,4,2,1925,2,129500,896,Average,1,1,2556
3,1,8,4,2015,3,1090700,2037,Very Good,1,0,3780
3,1,7,4,2006,2,921000,1544,Good,1,1,2600
4,2,9,4,2008,2,1235000,1726,Good,2,3,1534
3,2,10,4,2005,2,903000,1726,Good,2,2,3833
2,1,5,3,1977,2,185000,1506,Average,1,1,2658
3,2,6,3,2005,2,665000,1848,Good,2,1,2760
3,2,6,3,1973,2.5,585000,1738,Average,2,1,3200
4,4,12,4,1990,1,1300000,2216,Good,4,0,3923
3,1,6,3,1990,1.25,778000,2250,Good,1,1,34883
2,1,8,3,2009,2,640000,1482,Good,1,2,2499
2,1,6,3,1990,2,710000,1552,Good,1,0,6250
2,1,6,3,2006,2,401000,1400,Good,1,1,1644
3,2,9,9,1975,2.5,816950,2638,Average,3,0,4600
2,2,8,2,2014,2,660000,1440,Average,2,0,1250
2,1,6,2,1951,2,194000,1400,Average,1,0,2475
3,2,10,3,2008,2,700000,2218,Good,2,0,1638
2,1,6,2,2007,2,535000,1200,Good,1,1,1000
4,1,10,3,2005,2,1100000,1768,Good,1,3,1800
4,2,6,3,2005,2,340000,1232,Good,2,2,1404
3,2,7,3,1991,2.5,585000,1308,Good,2,0,7716
2,2,8,4,2003,2,822500,1850,Good,2,2,2302
3,1,9,4,2005,2,260000,1884,Good,1,0,1905
3,1,6,3,2007,2,605600,1080,Good,1,0,1800
1,1,7,3,2009,2,395000,1080,Average,1,0,1090
2,1,7,3,2014,2,517500,1080,Good,1,0,1355
2,1,6,3,2007,3,485000,1548,Good,1,0,2175
2,1,5,2,2009,2,689000,940,Very Good,1,0,2000
3,2,5,2,2001,2,269000,1260,Very Good,2,1,12239
2,1,6,3,2013,2,699000,1360,Very Good,1,2,840
2,1,6,2,2005,2,640000,1360,Very Good,1,0,3600
3,1,8,4,2014,2,925000,1740,Very Good,1,0,2688
4,1,6,3,2011,3,926000,1406,Very Good,1,0,6632
1,1,8,3,2010,3,325500,1090,Average,1,0,1701
4,2,8,4,2011,2,638500,1704,Good,2,0,3742
2,2,6,3,2004,2,500000,1594,Average,2,0,2254
2,2,8,4,2014,2,693000,1650,Good,2,2,1764
3,1,6,2,2007,2,550000,1088,Good,1,1,1190
2,1,5,2,1980,3,681075,1088,Good,1,0,6019
2,1,6,3,2005,1,415000,1088,Good,1,0,4613
2,1,5,2,2007,2.25,395500,1088,Average,1,1,2635
2,1,7,3,2010,2,549900,1210,Good,1,0,2197
3,1,6,3,2003,2,799000,1228,Very Good,1,0,6604
